,state,area,old_year,new_year,old_number,new_number,perc_change
4090,Utah,"St. George, UT",2017,2018,3.6,3.5,-0.0277777777777778
4091,Utah,"St. George, UT",2018,2019,3.5,3.6,0.0285714285714286
4092,Utah,"St. George, UT",2019,2020,3.6,3.9,0.08333333333333329
4093,Utah,"St. George, UT",2020,2021,3.9,4.1,0.05128205128205122
4094,Utah,"St. George, UT",2021,2022,4.1,3.9,-0.04878048780487799
4095,Utah,"St. George, UT",2022,2023,3.9,4.2,0.076923076923077
4096,Utah,"St. George, UT",2023,2024,4.2,4.1,-0.023809523809523937
4097,Florida,"Panama City-Panama City Beach, FL",2007,2008,4.2,3.6,-0.14285714285714288
4098,Florida,"Panama City-Panama City Beach, FL",2008,2009,3.6,3.5,-0.0277777777777778
4099,Florida,"Panama City-Panama City Beach, FL",2009,2010,3.5,3.4,-0.0285714285714286
4100,Florida,"Panama City-Panama City Beach, FL",2010,2011,3.4,3.6,0.05882352941176476
4101,Florida,"Panama City-Panama City Beach, FL",2011,2012,3.6,3.9,0.08333333333333329
4102,Florida,"Panama City-Panama City Beach, FL",2012,2013,3.9,4.0,0.025641025641025664
4103,Florida,"Panama City-Panama City Beach, FL",2013,2014,4.0,3.9,-0.025000000000000022
4104,Florida,"Panama City-Panama City Beach, FL",2014,2015,3.9,3.9,0.0
4105,Florida,"Panama City-Panama City Beach, FL",2015,2016,3.9,3.8,-0.025641025641025664
4106,Florida,"Panama City-Panama City Beach, FL",2016,2017,3.8,3.3,-0.13157894736842105
4107,Florida,"Panama City-Panama City Beach, FL",2017,2018,3.3,3.2,-0.030303030303030196
4108,Florida,"Panama City-Panama City Beach, FL",2018,2019,3.2,3.2,0.0
4109,Florida,"Panama City-Panama City Beach, FL",2019,2020,3.2,3.2,0.0
4110,Florida,"Panama City-Panama City Beach, FL",2020,2021,3.2,3.2,0.0
4111,Florida,"Panama City-Panama City Beach, FL",2021,2022,3.2,3.5,0.09374999999999994
4112,Florida,"Panama City-Panama City Beach, FL",2022,2023,3.5,3.5,0.0
4113,Florida,"Panama City-Panama City Beach, FL",2023,2024,3.5,3.7,0.0571428571428572
4114,Utah,"Salt Lake City-Murray, UT",2007,2008,58.1,55.6,-0.043029259896729774
4115,Utah,"Salt Lake City-Murray, UT",2008,2009,55.6,51.9,-0.0665467625899281
4116,Utah,"Salt Lake City-Murray, UT",2009,2010,51.9,51.9,0.0
4117,Utah,"Salt Lake City-Murray, UT",2010,2011,51.9,53.8,0.03660886319845855
4118,Utah,"Salt Lake City-Murray, UT",2011,2012,53.8,54.8,0.01858736059479554
4119,Utah,"Salt Lake City-Murray, UT",2012,2013,54.8,54.4,-0.007299270072992675
4120,Utah,"Salt Lake City-Murray, UT",2013,2014,54.4,54.5,0.0018382352941176733
4121,Utah,"Salt Lake City-Murray, UT",2014,2015,54.5,56.0,0.027522935779816515
4122,Utah,"Salt Lake City-Murray, UT",2015,2016,56.0,57.2,0.02142857142857148
4123,Utah,"Salt Lake City-Murray, UT",2016,2017,57.2,57.8,0.01048951048951039
4124,Utah,"Salt Lake City-Murray, UT",2017,2018,57.8,58.9,0.019031141868512135
4125,Utah,"Salt Lake City-Murray, UT",2018,2019,58.9,59.4,0.008488964346349746
4126,Utah,"Salt Lake City-Murray, UT",2019,2020,59.4,60.3,0.015151515151515128
4127,Utah,"Salt Lake City-Murray, UT",2020,2021,60.3,62.9,0.04311774461028195
4128,Utah,"Salt Lake City-Murray, UT",2021,2022,62.9,63.8,0.014308426073131934
4129,Utah,"Salt Lake City-Murray, UT",2022,2023,63.8,63.0,-0.012539184952978013
4130,Utah,"Salt Lake City-Murray, UT",2023,2024,63.0,64.0,0.015873015873015872
4131,Idaho,"Idaho Falls, ID",2007,2008,3.5,3.3,-0.0571428571428572
4132,Idaho,"Idaho Falls, ID",2008,2009,3.3,3.1,-0.06060606060606053
4133,Idaho,"Idaho Falls, ID",2009,2010,3.1,3.1,0.0
4134,Idaho,"Idaho Falls, ID",2010,2011,3.1,3.5,0.1290322580645161
4135,Idaho,"Idaho Falls, ID",2011,2012,3.5,3.8,0.08571428571428566
4136,Idaho,"Idaho Falls, ID",2012,2013,3.8,3.9,0.026315789473684237
4137,Idaho,"Idaho Falls, ID",2013,2014,3.9,3.9,0.0
4138,Idaho,"Idaho Falls, ID",2014,2015,3.9,4.1,0.05128205128205122
4139,Idaho,"Idaho Falls, ID",2015,2016,4.1,4.1,0.0
4140,Idaho,"Idaho Falls, ID",2016,2017,4.1,4.3,0.0487804878048781
4141,Idaho,"Idaho Falls, ID",2017,2018,4.3,4.5,0.046511627906976785
4142,Idaho,"Idaho Falls, ID",2018,2019,4.5,4.7,0.04444444444444448
4143,Idaho,"Idaho Falls, ID",2019,2020,4.7,5.2,0.10638297872340426
4144,Idaho,"Idaho Falls, ID",2020,2021,5.2,5.4,0.03846153846153849
4145,Idaho,"Idaho Falls, ID",2021,2022,5.4,5.1,-0.055555555555555684
4146,Idaho,"Idaho Falls, ID",2022,2023,5.1,5.4,0.05882352941176485
4147,Idaho,"Idaho Falls, ID",2023,2024,5.4,5.5,0.01851851851851845
4148,Texas,"Waco, TX",2007,2008,16.3,15.7,-0.03680981595092033
4149,Texas,"Waco, TX",2008,2009,15.7,14.8,-0.05732484076433112
4150,Texas,"Waco, TX",2009,2010,14.8,14.8,0.0
4151,Texas,"Waco, TX",2010,2011,14.8,15.0,0.013513513513513466
4152,Texas,"Waco, TX",2011,2012,15.0,15.6,0.03999999999999997
4153,Texas,"Waco, TX",2012,2013,15.6,16.0,0.025641025641025664
4154,Texas,"Waco, TX",2013,2014,16.0,16.3,0.018750000000000044
4155,Texas,"Waco, TX",2014,2015,16.3,16.9,0.036809815950920116
4156,Texas,"Waco, TX",2015,2016,16.9,17.1,0.011834319526627389
4157,Texas,"Waco, TX",2016,2017,17.1,16.9,-0.011695906432748704
4158,Texas,"Waco, TX",2017,2018,16.9,16.5,-0.023668639053254354
4159,Texas,"Waco, TX",2018,2019,16.5,16.1,-0.024242424242424156
4160,Texas,"Waco, TX",2019,2020,16.1,15.6,-0.03105590062111812
4161,Texas,"Waco, TX",2020,2021,15.6,15.9,0.019230769230769277
4162,Texas,"Waco, TX",2021,2022,15.9,16.5,0.03773584905660375
4163,Texas,"Waco, TX",2022,2023,16.5,16.9,0.024242424242424156
4164,Texas,"Waco, TX",2023,2024,16.9,16.7,-0.011834319526627177
4165,Indiana,"Fort Wayne, IN",2007,2008,37.3,34.3,-0.0804289544235925
4166,Indiana,"Fort Wayne, IN",2008,2009,34.3,30.6,-0.10787172011661796
4167,Indiana,"Fort Wayne, IN",2009,2010,30.6,32.7,0.0686274509803922
4168,Indiana,"Fort Wayne, IN",2010,2011,32.7,33.0,0.009174311926605417
4169,Indiana,"Fort Wayne, IN",2011,2012,33.0,33.6,0.018181818181818226
4170,Indiana,"Fort Wayne, IN",2012,2013,33.6,34.6,0.02976190476190476
4171,Indiana,"Fort Wayne, IN",2013,2014,34.6,35.0,0.011560693641618455
4172,Indiana,"Fort Wayne, IN",2014,2015,35.0,35.3,0.00857142857142849
4173,Indiana,"Fort Wayne, IN",2015,2016,35.3,35.3,0.0
4174,Indiana,"Fort Wayne, IN",2016,2017,35.3,35.6,0.008498583569405221
4175,Indiana,"Fort Wayne, IN",2017,2018,35.6,37.9,0.06460674157303363
4176,Indiana,"Fort Wayne, IN",2018,2019,37.9,38.0,0.002638522427440671
4177,Indiana,"Fort Wayne, IN",2019,2020,38.0,36.6,-0.03684210526315786
4178,Indiana,"Fort Wayne, IN",2020,2021,36.6,37.4,0.02185792349726768
4179,Indiana,"Fort Wayne, IN",2021,2022,37.4,38.6,0.03208556149732628
4180,Indiana,"Fort Wayne, IN",2022,2023,38.6,39.0,0.010362694300518097
4181,Indiana,"Fort Wayne, IN",2023,2024,39.0,37.9,-0.02820512820512824
4182,Louisiana,"Lake Charles, LA",2007,2008,9.7,9.7,0.0
4183,Louisiana,"Lake Charles, LA",2008,2009,9.7,9.4,-0.030927835051546285
4184,Louisiana,"Lake Charles, LA",2009,2010,9.4,9.0,-0.042553191489361736
4185,Louisiana,"Lake Charles, LA",2010,2011,9.0,9.2,0.022222222222222143
4186,Louisiana,"Lake Charles, LA",2011,2012,9.2,9.3,0.01086956521739146
4187,Louisiana,"Lake Charles, LA",2012,2013,9.3,9.8,0.05376344086021505
4188,Louisiana,"Lake Charles, LA",2013,2014,9.8,10.6,0.08163265306122437
4189,Louisiana,"Lake Charles, LA",2014,2015,10.6,11.1,0.04716981132075472
4190,Louisiana,"Lake Charles, LA",2015,2016,11.1,10.7,-0.03603603603603607
4191,Louisiana,"Lake Charles, LA",2016,2017,10.7,11.0,0.028037383177570162
4192,Louisiana,"Lake Charles, LA",2017,2018,11.0,11.2,0.01818181818181812
4193,Louisiana,"Lake Charles, LA",2018,2019,11.2,11.3,0.008928571428571556
4194,Louisiana,"Lake Charles, LA",2019,2020,11.3,10.6,-0.061946902654867346
4195,Louisiana,"Lake Charles, LA",2020,2021,10.6,11.0,0.03773584905660381
4196,Louisiana,"Lake Charles, LA",2021,2022,11.0,11.6,0.054545454545454515
4197,Louisiana,"Lake Charles, LA",2022,2023,11.6,12.2,0.051724137931034454
4198,Louisiana,"Lake Charles, LA",2023,2024,12.2,12.2,0.0
4199,North Carolina,"Rocky Mount, NC",2007,2008,14.0,13.1,-0.06428571428571431
4200,North Carolina,"Rocky Mount, NC",2008,2009,13.1,11.3,-0.13740458015267168
4201,North Carolina,"Rocky Mount, NC",2009,2010,11.3,11.1,-0.01769911504424788
4202,North Carolina,"Rocky Mount, NC",2010,2011,11.1,10.8,-0.02702702702702693
4203,North Carolina,"Rocky Mount, NC",2011,2012,10.8,11.0,0.01851851851851845
4204,North Carolina,"Rocky Mount, NC",2012,2013,11.0,11.1,0.00909090909090906
4205,North Carolina,"Rocky Mount, NC",2013,2014,11.1,11.2,0.009009009009008978
4206,North Carolina,"Rocky Mount, NC",2014,2015,11.2,11.4,0.017857142857142953
4207,North Carolina,"Rocky Mount, NC",2015,2016,11.4,11.1,-0.02631578947368427
4208,North Carolina,"Rocky Mount, NC",2016,2017,11.1,10.6,-0.04504504504504505
4209,North Carolina,"Rocky Mount, NC",2017,2018,10.6,10.8,0.018867924528301987
4210,North Carolina,"Rocky Mount, NC",2018,2019,10.8,10.7,-0.00925925925925939
4211,North Carolina,"Rocky Mount, NC",2019,2020,10.7,10.4,-0.028037383177569996
4212,North Carolina,"Rocky Mount, NC",2020,2021,10.4,10.3,-0.009615384615384581
4213,North Carolina,"Rocky Mount, NC",2021,2022,10.3,11.2,0.08737864077669888
4214,North Carolina,"Rocky Mount, NC",2022,2023,11.2,11.3,0.008928571428571556
4215,North Carolina,"Rocky Mount, NC",2023,2024,11.3,11.2,-0.008849557522124019
4216,New York,"Watertown-Fort Drum, NY",2007,2008,2.7,2.5,-0.07407407407407414
4217,New York,"Watertown-Fort Drum, NY",2008,2009,2.5,2.4,-0.040000000000000036
4218,New York,"Watertown-Fort Drum, NY",2009,2010,2.4,2.4,0.0
4219,New York,"Watertown-Fort Drum, NY",2010,2011,2.4,2.3,-0.041666666666666706
4220,New York,"Watertown-Fort Drum, NY",2011,2012,2.3,2.3,0.0
4221,New York,"Watertown-Fort Drum, NY",2012,2013,2.3,2.3,0.0
4222,New York,"Watertown-Fort Drum, NY",2013,2014,2.3,2.4,0.04347826086956526
4223,New York,"Watertown-Fort Drum, NY",2014,2015,2.4,2.4,0.0
4224,New York,"Watertown-Fort Drum, NY",2015,2016,2.4,2.0,-0.16666666666666663
4225,New York,"Watertown-Fort Drum, NY",2016,2017,2.0,2.1,0.050000000000000044
4226,New York,"Watertown-Fort Drum, NY",2017,2018,2.1,2.1,0.0
4227,New York,"Watertown-Fort Drum, NY",2018,2019,2.1,2.0,-0.04761904761904766
4228,New York,"Watertown-Fort Drum, NY",2019,2020,2.0,1.7,-0.15000000000000002
4229,New York,"Watertown-Fort Drum, NY",2020,2021,1.7,1.8,0.05882352941176476
4230,New York,"Watertown-Fort Drum, NY",2021,2022,1.8,1.8,0.0
4231,New York,"Watertown-Fort Drum, NY",2022,2023,1.8,1.7,-0.0555555555555556
4232,New York,"Watertown-Fort Drum, NY",2023,2024,1.7,1.8,0.05882352941176476
4233,Washington,"Bellingham, WA",2007,2008,9.3,8.6,-0.07526881720430119
4234,Washington,"Bellingham, WA",2008,2009,8.6,7.5,-0.12790697674418602
4235,Washington,"Bellingham, WA",2009,2010,7.5,8.1,0.07999999999999995
4236,Washington,"Bellingham, WA",2010,2011,8.1,8.7,0.07407407407407403
4237,Washington,"Bellingham, WA",2011,2012,8.7,9.0,0.03448275862068974
4238,Washington,"Bellingham, WA",2012,2013,9.0,9.1,0.011111111111111072
4239,Washington,"Bellingham, WA",2013,2014,9.1,9.2,0.01098901098901095
4240,Washington,"Bellingham, WA",2014,2015,9.2,9.7,0.05434782608695653
4241,Washington,"Bellingham, WA",2015,2016,9.7,10.1,0.041237113402061897
4242,Washington,"Bellingham, WA",2016,2017,10.1,10.2,0.009900990099009866
4243,Washington,"Bellingham, WA",2017,2018,10.2,10.6,0.03921568627450984
4244,Washington,"Bellingham, WA",2018,2019,10.6,10.8,0.018867924528301987
4245,Washington,"Bellingham, WA",2019,2020,10.8,9.1,-0.1574074074074075
4246,Washington,"Bellingham, WA",2020,2021,9.1,9.1,0.0
4247,Washington,"Bellingham, WA",2021,2022,9.1,9.1,0.0
4248,Washington,"Bellingham, WA",2022,2023,9.1,9.2,0.01098901098901095
4249,Washington,"Bellingham, WA",2023,2024,9.2,9.0,-0.021739130434782532
4250,Wisconsin,"Appleton, WI",2007,2008,22.6,22.5,-0.004424778761062009
4251,Wisconsin,"Appleton, WI",2008,2009,22.5,20.6,-0.08444444444444438
4252,Wisconsin,"Appleton, WI",2009,2010,20.6,21.0,0.01941747572815527
4253,Wisconsin,"Appleton, WI",2010,2011,21.0,22.6,0.07619047619047625
4254,Wisconsin,"Appleton, WI",2011,2012,22.6,22.8,0.008849557522123862
4255,Wisconsin,"Appleton, WI",2012,2013,22.8,23.1,0.013157894736842136
4256,Wisconsin,"Appleton, WI",2013,2014,23.1,24.0,0.0389610389610389
4257,Wisconsin,"Appleton, WI",2014,2015,24.0,24.1,0.004166666666666726
4258,Wisconsin,"Appleton, WI",2015,2016,24.1,23.2,-0.03734439834024905
4259,Wisconsin,"Appleton, WI",2016,2017,23.2,23.2,0.0
4260,Wisconsin,"Appleton, WI",2017,2018,23.2,24.6,0.06034482758620699
4261,Wisconsin,"Appleton, WI",2018,2019,24.6,24.6,0.0
4262,Wisconsin,"Appleton, WI",2019,2020,24.6,24.0,-0.02439024390243908
4263,Wisconsin,"Appleton, WI",2020,2021,24.0,24.7,0.029166666666666636
4264,Wisconsin,"Appleton, WI",2021,2022,24.7,25.8,0.044534412955465646
4265,Wisconsin,"Appleton, WI",2022,2023,25.8,24.4,-0.05426356589147295
4266,Wisconsin,"Appleton, WI",2023,2024,24.4,24.5,0.004098360655737763
4267,Maine,"Portland-South Portland, ME",2007,2008,26.5,25.4,-0.041509433962264204
4268,Maine,"Portland-South Portland, ME",2008,2009,25.4,22.5,-0.11417322834645664
4269,Maine,"Portland-South Portland, ME",2009,2010,22.5,23.3,0.03555555555555559
4270,Maine,"Portland-South Portland, ME",2010,2011,23.3,22.8,-0.02145922746781116
4271,Maine,"Portland-South Portland, ME",2011,2012,22.8,22.3,-0.021929824561403508
4272,Maine,"Portland-South Portland, ME",2012,2013,22.3,22.1,-0.00896860986547082
4273,Maine,"Portland-South Portland, ME",2013,2014,22.1,22.6,0.02262443438914027
4274,Maine,"Portland-South Portland, ME",2014,2015,22.6,24.0,0.06194690265486719
4275,Maine,"Portland-South Portland, ME",2015,2016,24.0,24.6,0.02500000000000006
4276,Maine,"Portland-South Portland, ME",2016,2017,24.6,25.2,0.024390243902438935
4277,Maine,"Portland-South Portland, ME",2017,2018,25.2,26.0,0.03174603174603177
4278,Maine,"Portland-South Portland, ME",2018,2019,26.0,27.0,0.038461538461538464
4279,Maine,"Portland-South Portland, ME",2019,2020,27.0,26.6,-0.014814814814814762
4280,Maine,"Portland-South Portland, ME",2020,2021,26.6,27.9,0.04887218045112771
4281,Maine,"Portland-South Portland, ME",2021,2022,27.9,27.8,-0.0035842293906809273
4282,Maine,"Portland-South Portland, ME",2022,2023,27.8,26.9,-0.03237410071942454
4283,Maine,"Portland-South Portland, ME",2023,2024,26.9,26.8,-0.0037174721189590287
4284,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2007,2008,32.7,29.3,-0.10397553516819577
4285,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2008,2009,29.3,25.6,-0.12627986348122863
4286,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2009,2010,25.6,25.0,-0.023437500000000056
4287,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2010,2011,25.0,25.7,0.027999999999999973
4288,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2011,2012,25.7,25.9,0.0077821011673151474
4289,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2012,2013,25.9,26.7,0.030888030888030917
4290,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2013,2014,26.7,27.6,0.03370786516853941
4291,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2014,2015,27.6,28.0,0.014492753623188354
4292,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2015,2016,28.0,27.8,-0.0071428571428571175
4293,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2016,2017,27.8,27.8,0.0
4294,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2017,2018,27.8,28.5,0.02517985611510789
4295,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2018,2019,28.5,29.3,0.028070175438596516
4296,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2019,2020,29.3,28.0,-0.04436860068259388
4297,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2020,2021,28.0,29.4,0.04999999999999995
4298,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2021,2022,29.4,30.5,0.037414965986394606
4299,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2022,2023,30.5,31.9,0.04590163934426225
4300,Florida,"Fort Lauderdale-Pompano Beach-Sunrise, FL Metropolitan Division",2023,2024,31.9,32.5,0.01880877742946713
4301,Florida,"Cape Coral-Fort Myers, FL",2007,2008,5.9,4.9,-0.1694915254237288
4302,Florida,"Cape Coral-Fort Myers, FL",2008,2009,4.9,4.3,-0.12244897959183683
4303,Florida,"Cape Coral-Fort Myers, FL",2009,2010,4.3,4.3,0.0
4304,Florida,"Cape Coral-Fort Myers, FL",2010,2011,4.3,4.6,0.06976744186046507
4305,Florida,"Cape Coral-Fort Myers, FL",2011,2012,4.6,4.6,0.0
4306,Florida,"Cape Coral-Fort Myers, FL",2012,2013,4.6,4.9,0.06521739130434799
4307,Florida,"Cape Coral-Fort Myers, FL",2013,2014,4.9,5.2,0.061224489795918324
4308,Florida,"Cape Coral-Fort Myers, FL",2014,2015,5.2,5.7,0.09615384615384615
4309,Florida,"Cape Coral-Fort Myers, FL",2015,2016,5.7,6.0,0.05263157894736839
4310,Florida,"Cape Coral-Fort Myers, FL",2016,2017,6.0,6.1,0.016666666666666607
4311,Florida,"Cape Coral-Fort Myers, FL",2017,2018,6.1,6.6,0.0819672131147541
4312,Florida,"Cape Coral-Fort Myers, FL",2018,2019,6.6,6.6,0.0
4313,Florida,"Cape Coral-Fort Myers, FL",2019,2020,6.6,6.8,0.03030303030303033
4314,Florida,"Cape Coral-Fort Myers, FL",2020,2021,6.8,7.5,0.10294117647058826
4315,Florida,"Cape Coral-Fort Myers, FL",2021,2022,7.5,8.0,0.06666666666666667
4316,Florida,"Cape Coral-Fort Myers, FL",2022,2023,8.0,8.2,0.02499999999999991
4317,Florida,"Cape Coral-Fort Myers, FL",2023,2024,8.2,8.4,0.024390243902439157
4318,Massachusetts,"Boston, MA Metropolitan Division",2007,2008,47.2,45.0,-0.04661016949152548
4319,Massachusetts,"Boston, MA Metropolitan Division",2008,2009,45.0,41.4,-0.08000000000000003
4320,Massachusetts,"Boston, MA Metropolitan Division",2009,2010,41.4,41.9,0.012077294685990338
4321,Massachusetts,"Boston, MA Metropolitan Division",2010,2011,41.9,41.6,-0.007159904534606138
4322,Massachusetts,"Boston, MA Metropolitan Division",2011,2012,41.6,41.9,0.0072115384615383925
4323,Massachusetts,"Boston, MA Metropolitan Division",2012,2013,41.9,42.3,0.009546539379474906
4324,Massachusetts,"Boston, MA Metropolitan Division",2013,2014,42.3,42.2,-0.002364066193853294
4325,Massachusetts,"Boston, MA Metropolitan Division",2014,2015,42.2,42.2,0.0
4326,Massachusetts,"Boston, MA Metropolitan Division",2015,2016,42.2,41.0,-0.028436018957346036
4327,Massachusetts,"Boston, MA Metropolitan Division",2016,2017,41.0,41.4,0.009756097560975575
4328,Massachusetts,"Boston, MA Metropolitan Division",2017,2018,41.4,40.8,-0.01449275362318844
4329,Massachusetts,"Boston, MA Metropolitan Division",2018,2019,40.8,40.3,-0.012254901960784315
4330,Massachusetts,"Boston, MA Metropolitan Division",2019,2020,40.3,37.1,-0.0794044665012406
4331,Massachusetts,"Boston, MA Metropolitan Division",2020,2021,37.1,38.7,0.043126684636118635
4332,Massachusetts,"Boston, MA Metropolitan Division",2021,2022,38.7,38.8,0.0025839793281652278
4333,Massachusetts,"Boston, MA Metropolitan Division",2022,2023,38.8,37.6,-0.030927835051546285
4334,Massachusetts,"Boston, MA Metropolitan Division",2023,2024,37.6,36.3,-0.034574468085106495
4335,Ohio,"Cleveland, OH",2007,2008,150.1,139.4,-0.07128580946035969
4336,Ohio,"Cleveland, OH",2008,2009,139.4,121.7,-0.12697274031563846
4337,Ohio,"Cleveland, OH",2009,2010,121.7,124.7,0.024650780608052588
4338,Ohio,"Cleveland, OH",2010,2011,124.7,129.3,0.03688853247794714
4339,Ohio,"Cleveland, OH",2011,2012,129.3,131.2,0.01469450889404468
4340,Ohio,"Cleveland, OH",2012,2013,131.2,131.5,0.0022865853658537456
4341,Ohio,"Cleveland, OH",2013,2014,131.5,133.0,0.011406844106463879
4342,Ohio,"Cleveland, OH",2014,2015,133.0,130.5,-0.018796992481203006
4343,Ohio,"Cleveland, OH",2015,2016,130.5,128.1,-0.018390804597701194
4344,Ohio,"Cleveland, OH",2016,2017,128.1,129.7,0.012490241998438676
4345,Ohio,"Cleveland, OH",2017,2018,129.7,132.5,0.02158828064764851
4346,Ohio,"Cleveland, OH",2018,2019,132.5,130.4,-0.015849056603773542
4347,Ohio,"Cleveland, OH",2019,2020,130.4,122.0,-0.06441717791411047
4348,Ohio,"Cleveland, OH",2020,2021,122.0,124.6,0.02131147540983602
4349,Ohio,"Cleveland, OH",2021,2022,124.6,127.9,0.02648475120385242
4350,Ohio,"Cleveland, OH",2022,2023,127.9,127.5,-0.003127443315089958
4351,Ohio,"Cleveland, OH",2023,2024,127.5,126.4,-0.008627450980392113
4352,New York,"Kingston, NY",2007,2008,4.2,3.9,-0.0714285714285715
4353,New York,"Kingston, NY",2008,2009,3.9,3.6,-0.07692307692307689
4354,New York,"Kingston, NY",2009,2010,3.6,3.8,0.05555555555555548
4355,New York,"Kingston, NY",2010,2011,3.8,3.6,-0.052631578947368356
4356,New York,"Kingston, NY",2011,2012,3.6,3.4,-0.0555555555555556
4357,New York,"Kingston, NY",2012,2013,3.4,3.4,0.0
4358,New York,"Kingston, NY",2013,2014,3.4,3.4,0.0
4359,New York,"Kingston, NY",2014,2015,3.4,3.5,0.02941176470588238
4360,New York,"Kingston, NY",2015,2016,3.5,3.4,-0.0285714285714286
4361,New York,"Kingston, NY",2016,2017,3.4,3.4,0.0
4362,New York,"Kingston, NY",2017,2018,3.4,3.4,0.0
4363,New York,"Kingston, NY",2018,2019,3.4,3.4,0.0
4364,New York,"Kingston, NY",2019,2020,3.4,3.2,-0.05882352941176463
4365,New York,"Kingston, NY",2020,2021,3.2,3.4,0.06249999999999992
4366,New York,"Kingston, NY",2021,2022,3.4,3.6,0.05882352941176476
4367,New York,"Kingston, NY",2022,2023,3.6,3.5,-0.0277777777777778
4368,New York,"Kingston, NY",2023,2024,3.5,3.5,0.0
4369,Florida,"West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division",2007,2008,19.2,17.9,-0.06770833333333337
4370,Florida,"West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division",2008,2009,17.9,16.0,-0.10614525139664797
4371,Florida,"West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division",2009,2010,16.0,15.8,-0.012499999999999956
4372,Florida,"West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division",2010,2011,15.8,15.4,-0.025316455696202552
